Employee_ID,Name,Gender,Age,Department,Job_Role,Education,Experience,Salary,City,Joining_Date,Promotion,Satisfaction,Attrition
1245,Priya Mehta,Male,34,Finance,Accountant,M.Com,10,76276,Noida,2015-08-04,No,5,No
1246,Kiran Joshi,Female,33,Finance,Accountant,M.Com,9,77862,Lucknow,2021-04-28,Yes,1,Yes
1247,Mohit Gupta,Male,38,Marketing,Marketing Executive,B.Tech,15,89454,Delhi,2015-04-08,No,2,Yes
1248,Kiran Patel,Male,36,Operations,Operations Executive,Graduate,12,68703,Pune,2015-09-03,No,2,No
1249,Pooja Joshi,Male,38,Marketing,Marketing Executive,M.Com,13,83011,Mumbai,2019-06-04,No,1,No
1250,Rohan Verma,Female,33,IT,Developer,MBA,9,87661,Mumbai,2018-07-26,No,4,No
1251,Neha Mehta,Female,25,Marketing,SEO Specialist,MBA,3,52231,Ahmedabad,2018-07-10,No,2,Yes
1252,Priya Gupta,Male,38,Sales,Sales Executive,Graduate,14,76964,Pune,2024-04-07,No,1,Yes
1253,Deepak Roy,Female,40,Sales,Sales Executive,Graduate,12,70802,Ahmedabad,2015-05-08,No,3,No
1254,Deepak Yadav,Male,25,HR,Recruiter,Graduate,4,45195,Chennai,2016-06-19,No,1,No
1255,Neha Gupta,Male,29,Marketing,Marketing Executive,Graduate,8,63357,Ahmedabad,2024-01-28,No,1,Yes
1256,Rahul Gupta,Female,34,HR,HR Executive,MBA,5,54596,Bengaluru,2019-04-17,No,4,No
1257,Vikas Mehta,Female,36,Sales,Sales Manager,Graduate,14,75567,Noida,2018-04-23,Yes,5,No
1258,Vikas Gupta,Male,34,Sales,Sales Manager,B.Com,12,76868,Ahmedabad,2023-12-30,Yes,2,No
1259,Amit Patel,Male,46,Sales,Sales Executive,M.Com,18,90269,Kolkata,2021-09-11,Yes,4,No
1260,Sonia Verma,Male,41,Sales,Sales Manager,B.Tech,18,87615,Mumbai,2020-12-25,Yes,1,Yes
1261,Pooja Joshi,Female,36,IT,Developer,B.Com,7,82710,Pune,2022-11-09,Yes,3,No
1262,Amit Mehta,Male,41,Finance,Financial Analyst,Graduate,17,95376,Lucknow,2021-09-30,Yes,4,Yes
1263,Pooja Kumar,Male,28,Marketing,Marketing Executive,B.Com,6,63582,Lucknow,2015-03-31,Yes,2,No
1264,Kiran Yadav,Male,41,HR,Recruiter,B.Tech,11,68981,Mumbai,2016-07-12,Yes,5,No
1265,Rahul Kumar,Female,46,Operations,Operations Executive,B.Com,17,85346,Jaipur,2023-03-26,Yes,2,No
1266,Arjun Joshi,Male,23,Marketing,Marketing Executive,M.Com,1,55369,Mumbai,2021-11-09,No,3,No
1267,Deepak Gupta,Male,25,Sales,Sales Manager,Graduate,2,50682,Bengaluru,2024-12-05,No,3,No
1268,Anjali Yadav,Female,28,IT,Developer,M.Com,7,83242,Ahmedabad,2015-07-17,No,3,No
1269,Rahul Roy,Male,39,Finance,Accountant,Graduate,11,83649,Bengaluru,2023-07-03,No,1,No
1270,Mohit Singh,Male,34,HR,Recruiter,B.Com,10,61715,Chennai,2016-10-21,No,1,Yes
1271,Neha Gupta,Male,26,Finance,Accountant,MBA,0,52703,Jaipur,2016-10-05,No,5,No
1272,Rahul Sharma,Female,45,Operations,Supervisor,Graduate,17,83846,Jaipur,2019-05-29,Yes,3,No
1273,Neha Roy,Female,39,HR,HR Executive,B.Tech,9,67333,Jaipur,2016-11-30,Yes,4,No
1274,Rahul Roy,Female,45,Finance,Accountant,B.Tech,15,91841,Ahmedabad,2019-04-12,Yes,1,No
1275,Neha Gupta,Male,31,Finance,Financial Analyst,B.Com,8,74400,Pune,2022-06-26,No,5,Yes
1276,Pooja Verma,Female,27,Marketing,SEO Specialist,B.Tech,1,54061,Noida,2022-09-15,No,4,No
1277,Neha Roy,Male,29,Finance,Accountant,MBA,1,61858,Pune,2022-08-07,No,5,No
1278,Deepak Joshi,Male,24,IT,Analyst,B.Tech,4,76936,Noida,2024-03-23,No,1,No
1279,Sonia Joshi,Male,40,HR,Recruiter,Graduate,12,71510,Jaipur,2020-02-20,Yes,5,No
1280,Pooja Singh,Male,33,IT,Analyst,B.Com,4,79632,Lucknow,2016-02-15,No,5,No
1281,Rahul Joshi,Female,34,Finance,Financial Analyst,Graduate,8,77955,Jaipur,2018-02-02,Yes,5,No
1282,Rohan Patel,Female,27,Sales,Sales Manager,Graduate,7,65285,Pune,2024-03-02,Yes,3,No
1283,Anjali Verma,Male,36,IT,Analyst,M.Com,9,87757,Kolkata,2016-01-01,No,3,No
1284,Rahul Mehta,Female,29,Sales,Sales Executive,MBA,1,45104,Pune,2020-09-06,No,1,Yes
1285,Rohan Gupta,Male,24,IT,Analyst,B.Com,1,63041,Jaipur,2019-01-16,No,4,Yes
1286,Rahul Roy,Female,33,Operations,Supervisor,B.Tech,3,45000,Mumbai,2021-08-30,No,2,Yes
1287,Deepak Verma,Male,26,Sales,Sales Executive,MBA,2,45449,Bengaluru,2024-07-29,No,4,Yes
1288,Priya Patel,Male,41,Operations,Supervisor,B.Tech,13,69828,Jaipur,2016-12-10,Yes,1,Yes
1289,Pooja Singh,Female,38,Finance,Accountant,B.Com,11,81628,Lucknow,2024-03-30,No,2,Yes
1290,Rohan Gupta,Female,49,Marketing,SEO Specialist,B.Tech,20,102978,Bengaluru,2015-09-19,Yes,3,No
1291,Arjun Gupta,Female,32,IT,QA Engineer,MBA,4,73937,Delhi,2021-09-23,No,1,No
1292,Sneha Verma,Male,39,Operations,Supervisor,B.Tech,15,78750,Kolkata,2021-07-16,No,4,No
1293,Kiran Patel,Male,35,Sales,Sales Executive,B.Tech,5,61646,Noida,2020-04-12,No,2,Yes
1294,Anjali Singh,Female,34,IT,Analyst,Graduate,11,92531,Chennai,2017-12-03,Yes,4,No
1295,Amit Kumar,Female,40,Marketing,Marketing Executive,MBA,19,98236,Lucknow,2018-05-07,Yes,2,No
1296,Sneha Kumar,Female,45,Finance,Financial Analyst,Graduate,18,97346,Delhi,2015-11-28,Yes,3,No
1297,Rahul Joshi,Male,31,Finance,Financial Analyst,M.Com,8,72762,Jaipur,2023-07-25,No,5,No
1298,Amit Sharma,Male,41,Finance,Accountant,MBA,15,87576,Lucknow,2018-08-12,No,1,No
1299,Deepak Sharma,Male,25,Sales,Sales Manager,B.Tech,4,56284,Ahmedabad,2016-11-15,No,5,No
1300,Nisha Roy,Female,45,Operations,Supervisor,MBA,16,85587,Mumbai,2016-07-02,No,3,No
1301,Neha Gupta,Male,23,Finance,Accountant,M.Com,0,53675,Bengaluru,2015-03-31,No,2,Yes
1302,Vikas Roy,Male,39,Marketing,SEO Specialist,Graduate,19,100230,Kolkata,2022-09-26,Yes,1,No
1303,Pooja Joshi,Female,37,Sales,Sales Executive,M.Com,15,80866,Noida,2022-06-06,No,1,Yes
1304,Deepak Mehta,Female,40,Marketing,Marketing Executive,B.Tech,19,95131,Jaipur,2023-09-22,No,1,No
1305,Sneha Verma,Female,25,Sales,Sales Executive,Graduate,5,61480,Noida,2022-09-19,No,4,No
1306,Nisha Patel,Male,48,HR,HR Executive,M.Com,18,88095,Bengaluru,2023-02-11,Yes,2,No
1307,Vikas Singh,Female,34,Sales,Sales Executive,Graduate,14,76635,Delhi,2022-08-04,Yes,2,No
1308,Sneha Gupta,Male,42,IT,Developer,Graduate,20,115384,Jaipur,2018-01-03,No,3,No
1309,Neha Kumar,Male,38,Finance,Accountant,MBA,14,91319,Noida,2023-12-09,No,4,No
1310,Deepak Kumar,Male,45,Finance,Financial Analyst,M.Com,18,104321,Noida,2019-01-08,Yes,4,No
1311,Arjun Gupta,Male,34,Finance,Accountant,M.Com,14,86037,Pune,2024-09-26,Yes,3,No
1312,Arjun Kumar,Male,41,Finance,Financial Analyst,M.Com,11,83805,Mumbai,2015-08-12,No,2,No
1313,Vikas Verma,Female,40,HR,HR Executive,M.Com,15,76446,Ahmedabad,2017-07-01,Yes,3,No
1314,Neha Yadav,Male,35,Marketing,SEO Specialist,Graduate,14,86166,Kolkata,2023-05-11,No,4,No
1315,Arjun Roy,Male,21,Marketing,SEO Specialist,B.Tech,0,52899,Delhi,2024-12-24,No,5,No
1316,Neha Singh,Female,39,IT,QA Engineer,MBA,14,104177,Delhi,2019-01-28,No,5,No
1317,Anjali Kumar,Male,41,Sales,Sales Manager,Graduate,11,72283,Bengaluru,2015-07-07,No,5,No
1318,Neha Yadav,Female,29,Marketing,Marketing Executive,B.Com,6,59978,Noida,2017-02-19,No,4,No
1319,Mohit Yadav,Male,44,Finance,Financial Analyst,B.Com,14,94655,Mumbai,2020-12-12,No,5,No
1320,Mohit Yadav,Female,40,Operations,Supervisor,B.Com,18,84103,Pune,2024-11-24,No,1,Yes
1321,Deepak Mehta,Female,37,Sales,Sales Manager,B.Com,12,74819,Pune,2021-10-03,Yes,4,No
1322,Mohit Mehta,Male,35,IT,QA Engineer,B.Tech,6,79760,Noida,2022-12-19,Yes,3,No
1323,Nisha Yadav,Female,44,Sales,Sales Executive,B.Com,17,92048,Noida,2022-07-24,No,5,No
1324,Arjun Patel,Female,34,HR,HR Executive,Graduate,12,65869,Bengaluru,2016-10-21,No,1,Yes
1325,Kiran Mehta,Male,37,IT,Analyst,MBA,17,108376,Kolkata,2023-04-17,No,4,No
1326,Mohit Sharma,Female,39,Operations,Operations Executive,B.Tech,9,60269,Pune,2022-09-07,No,4,No
1327,Rohan Roy,Male,37,Marketing,Marketing Executive,Graduate,14,84025,Mumbai,2023-09-15,No,5,No
1328,Pooja Patel,Male,37,IT,Developer,B.Tech,16,106180,Ahmedabad,2016-06-16,No,1,Yes
1329,Anjali Joshi,Female,24,Operations,Supervisor,Graduate,4,49518,Lucknow,2023-09-04,No,3,No
1330,Sneha Verma,Male,29,Marketing,Marketing Executive,B.Tech,7,69029,Lucknow,2019-07-11,No,1,No
1331,Neha Gupta,Male,32,Sales,Sales Manager,MBA,9,71191,Chennai,2022-04-13,No,4,No
1332,Mohit Patel,Female,27,Marketing,Marketing Executive,B.Com,7,65758,Lucknow,2019-04-30,No,4,No
1333,Neha Kumar,Male,43,Marketing,Marketing Executive,Graduate,16,90975,Pune,2018-08-05,No,1,Yes
1334,Arjun Singh,Female,43,Operations,Operations Executive,Graduate,20,93950,Ahmedabad,2024-11-07,No,1,Yes
1335,Pooja Verma,Male,30,Operations,Supervisor,M.Com,10,63433,Jaipur,2021-04-04,No,1,Yes
1336,Arjun Joshi,Male,46,Finance,Accountant,B.Com,20,107094,Delhi,2020-12-30,No,3,Yes
1337,Pooja Singh,Female,27,Operations,Supervisor,M.Com,2,50238,Jaipur,2022-09-10,No,1,Yes
1338,Sonia Mehta,Female,27,Finance,Financial Analyst,MBA,0,52561,Bengaluru,2023-05-17,No,5,No
1339,Pooja Joshi,Male,45,Operations,Supervisor,B.Com,20,87182,Kolkata,2015-06-21,Yes,5,No
1340,Rahul Kumar,Male,32,HR,HR Executive,B.Com,9,63133,Bengaluru,2020-09-30,No,2,Yes
1341,Arjun Mehta,Female,25,IT,Developer,B.Tech,3,76794,Noida,2021-02-26,No,1,No
1342,Arjun Verma,Male,26,Sales,Sales Executive,B.Tech,3,57012,Chennai,2019-01-02,No,4,No
1343,Pooja Joshi,Male,31,HR,Recruiter,B.Tech,6,57960,Jaipur,2022-10-11,No,4,No
1344,Rahul Gupta,Female,25,IT,Analyst,M.Com,0,64033,Ahmedabad,2018-02-07,No,2,No
1345,Deepak Kumar,Female,36,Sales,Sales Executive,B.Tech,9,71538,Noida,2024-06-09,No,1,Yes
1346,Nisha Sharma,Male,22,Operations,Supervisor,B.Com,2,50309,Kolkata,2023-08-17,No,1,No
1347,Rahul Roy,Female,42,Finance,Accountant,M.Com,20,105993,Lucknow,2023-03-23,No,4,No
1348,Anjali Kumar,Male,30,Marketing,Marketing Executive,B.Com,0,46913,Chennai,2023-06-29,No,5,No
1349,Neha Patel,Male,31,Operations,Supervisor,MBA,4,52878,Delhi,2020-06-20,No,1,Yes
1350,Arjun Gupta,Male,34,Operations,Operations Executive,B.Com,6,57918,Bengaluru,2015-07-10,No,4,No
1351,Mohit Patel,Male,37,Operations,Supervisor,MBA,8,65918,Kolkata,2019-02-05,No,5,No
1352,Anjali Kumar,Male,36,Finance,Accountant,Graduate,11,85476,Kolkata,2024-11-21,Yes,4,No
1353,Arjun Verma,Male,31,Operations,Supervisor,B.Tech,8,59461,Noida,2024-02-29,No,2,Yes
1354,Amit Kumar,Male,42,Finance,Accountant,MBA,15,90952,Kolkata,2015-04-02,No,5,No
1355,Nisha Patel,Male,40,HR,HR Executive,MBA,18,80916,Ahmedabad,2019-07-19,Yes,2,Yes
1356,Pooja Mehta,Male,42,Marketing,SEO Specialist,MBA,15,83294,Lucknow,2024-03-14,No,2,No
1357,Mohit Mehta,Male,48,Finance,Financial Analyst,MBA,19,98627,Chennai,2015-03-09,Yes,2,Yes
1358,Neha Roy,Male,32,HR,HR Executive,B.Com,5,57327,Kolkata,2023-06-09,No,1,No
1359,Priya Roy,Female,46,HR,Recruiter,B.Tech,20,93553,Chennai,2020-12-10,Yes,4,No
1360,Rohan Joshi,Male,39,Operations,Supervisor,B.Tech,18,88971,Pune,2024-08-19,No,2,Yes
1361,Vikas Gupta,Female,29,HR,HR Executive,MBA,0,43561,Jaipur,2017-04-21,No,1,No
1362,Sonia Verma,Female,42,Operations,Supervisor,B.Com,18,86281,Kolkata,2018-02-02,Yes,5,No
1363,Sonia Yadav,Female,30,Finance,Accountant,Graduate,5,71660,Pune,2018-06-10,No,5,No
1364,Rahul Yadav,Male,26,Finance,Accountant,Graduate,5,66013,Mumbai,2018-10-18,No,5,No
1365,Kiran Yadav,Male,45,Finance,Financial Analyst,B.Com,19,98944,Kolkata,2021-10-30,Yes,1,Yes
1366,Priya Sharma,Female,39,Sales,Sales Executive,B.Com,19,90371,Mumbai,2022-05-14,Yes,4,No
1367,Sneha Yadav,Female,26,Operations,Supervisor,B.Com,1,43419,Pune,2018-02-04,No,1,No
1368,Sneha Patel,Female,21,Marketing,Marketing Executive,B.Com,0,44477,Pune,2024-04-21,No,5,No
1369,Mohit Patel,Male,41,Finance,Financial Analyst,Graduate,12,80076,Kolkata,2021-04-07,No,3,No
1370,Sonia Gupta,Male,46,Sales,Sales Manager,M.Com,17,86598,Chennai,2023-08-20,No,4,No
1371,Sonia Gupta,Male,36,HR,Recruiter,B.Tech,15,76724,Kolkata,2017-06-21,No,1,Yes
1372,Neha Mehta,Female,24,Marketing,Marketing Executive,M.Com,0,47067,Lucknow,2022-07-22,No,3,No
1373,Priya Verma,Male,35,Sales,Sales Manager,MBA,6,59408,Pune,2020-08-05,No,2,No
1374,Pooja Sharma,Female,36,IT,QA Engineer,Graduate,7,83333,Ahmedabad,2022-06-10,Yes,2,No
1375,Vikas Verma,Female,44,Sales,Sales Executive,Graduate,19,95566,Kolkata,2023-07-28,No,5,No
1376,Anjali Singh,Male,43,Finance,Financial Analyst,B.Tech,15,88033,Delhi,2023-09-14,No,5,No
1377,Mohit Patel,Male,32,HR,HR Executive,B.Tech,6,59519,Ahmedabad,2017-11-29,No,1,Yes
1378,Sneha Yadav,Female,35,Marketing,SEO Specialist,M.Com,10,71013,Mumbai,2023-06-08,Yes,4,No
1379,Deepak Yadav,Female,33,Marketing,Marketing Executive,MBA,4,56744,Mumbai,2021-03-24,No,1,No
1380,Sonia Roy,Female,22,Finance,Financial Analyst,B.Tech,0,56906,Kolkata,2024-07-11,No,4,No
1381,Anjali Singh,Female,27,Marketing,SEO Specialist,B.Tech,1,47121,Bengaluru,2024-02-16,No,2,Yes
1382,Pooja Joshi,Male,39,Sales,Sales Executive,B.Tech,11,76633,Lucknow,2018-12-09,Yes,3,No
1383,Deepak Kumar,Male,43,Sales,Sales Manager,M.Com,16,87322,Chennai,2022-01-31,Yes,1,Yes
1384,Kiran Patel,Female,33,Marketing,SEO Specialist,B.Tech,12,74296,Ahmedabad,2022-04-28,Yes,2,Yes
1385,Arjun Patel,Male,46,Sales,Sales Executive,MBA,18,92377,Mumbai,2016-05-27,No,4,No
1386,Mohit Singh,Female,24,Finance,Accountant,B.Tech,3,58545,Chennai,2015-04-18,No,4,No
1387,Anjali Kumar,Female,32,IT,Developer,B.Com,2,71387,Mumbai,2023-04-10,No,3,No
1388,Mohit Roy,Female,31,HR,HR Executive,B.Com,1,43346,Mumbai,2020-03-28,No,3,No
1389,Anjali Mehta,Female,46,Marketing,Marketing Executive,Graduate,19,99740,Ahmedabad,2018-06-22,No,4,No
1390,Sneha Patel,Male,37,Sales,Sales Manager,B.Com,11,71756,Delhi,2024-02-22,Yes,2,Yes
1391,Mohit Gupta,Male,42,Operations,Operations Executive,M.Com,15,79408,Kolkata,2023-12-08,No,1,No
1392,Arjun Verma,Female,35,Finance,Financial Analyst,B.Tech,12,82675,Kolkata,2015-11-21,Yes,4,No
1393,Rohan Joshi,Female,36,Sales,Sales Manager,MBA,13,73621,Lucknow,2020-02-09,Yes,2,Yes
1394,Rohan Kumar,Female,24,HR,Recruiter,Graduate,4,53764,Pune,2016-02-23,No,1,Yes
1395,Sneha Roy,Female,24,HR,HR Executive,B.Tech,4,53086,Noida,2018-06-30,No,2,Yes
1396,Deepak Yadav,Female,25,IT,Developer,Graduate,1,68929,Pune,2024-06-08,No,1,No
1397,Anjali Yadav,Male,37,Finance,Financial Analyst,B.Tech,14,85549,Mumbai,2020-11-04,No,2,Yes
1398,Priya Gupta,Female,29,Operations,Operations Executive,MBA,1,48034,Noida,2022-02-28,No,1,Yes
1399,Sonia Verma,Female,46,IT,Developer,Graduate,20,115316,Chennai,2016-05-05,Yes,1,Yes
1400,Arjun Joshi,Male,44,Operations,Supervisor,Graduate,15,77039,Delhi,2020-08-09,Yes,3,No
1401,Sonia Roy,Female,42,Sales,Sales Executive,Graduate,20,98787,Jaipur,2021-04-06,Yes,1,Yes
1402,Mohit Roy,Female,28,Sales,Sales Executive,B.Com,4,50646,Mumbai,2021-04-08,No,4,No
1403,Neha Mehta,Male,36,Marketing,Marketing Executive,M.Com,11,78174,Bengaluru,2024-08-25,No,3,No
1404,Pooja Gupta,Male,42,Sales,Sales Executive,B.Tech,17,89939,Noida,2024-11-25,No,1,No
1405,Sneha Yadav,Female,43,Operations,Supervisor,Graduate,17,82610,Noida,2016-09-23,No,5,No
1406,Neha Sharma,Male,22,Marketing,SEO Specialist,M.Com,2,50126,Kolkata,2020-06-11,No,2,No
1407,Arjun Roy,Male,42,Marketing,Marketing Executive,M.Com,18,88804,Delhi,2015-02-23,No,3,No
1408,Neha Verma,Female,43,Sales,Sales Executive,Graduate,17,88546,Pune,2015-10-16,Yes,1,No
1409,Kiran Singh,Female,35,Marketing,SEO Specialist,M.Com,12,76164,Jaipur,2017-01-02,No,5,No
1410,Mohit Joshi,Male,27,HR,Recruiter,B.Tech,5,56510,Lucknow,2022-05-17,No,4,No
1411,Vikas Mehta,Male,35,Marketing,SEO Specialist,B.Tech,10,74755,Ahmedabad,2017-09-12,Yes,4,No
1412,Amit Patel,Female,32,Finance,Accountant,MBA,12,80567,Lucknow,2024-12-25,No,3,No
1413,Anjali Gupta,Male,36,HR,HR Executive,MBA,8,63376,Bengaluru,2016-01-22,No,5,No
1414,Kiran Singh,Male,41,Sales,Sales Manager,M.Com,18,88817,Mumbai,2019-06-26,Yes,3,No
1415,Sonia Sharma,Male,39,Finance,Financial Analyst,B.Tech,18,104752,Jaipur,2019-04-12,No,3,Yes
1416,Mohit Sharma,Female,26,Finance,Financial Analyst,B.Com,3,67368,Chennai,2015-08-10,No,1,No
1417,Sonia Joshi,Female,38,IT,QA Engineer,B.Com,10,88617,Noida,2019-05-29,No,2,Yes
1418,Mohit Yadav,Male,37,IT,Analyst,Graduate,13,98960,Jaipur,2021-05-29,Yes,2,Yes
1419,Mohit Joshi,Male,35,Marketing,Marketing Executive,MBA,13,77709,Noida,2022-04-25,No,4,No
1420,Priya Gupta,Female,38,Sales,Sales Manager,B.Com,13,81937,Delhi,2019-02-05,Yes,1,Yes
1421,Priya Gupta,Male,30,Sales,Sales Executive,Graduate,5,59745,Noida,2015-07-03,No,5,No
1422,Rohan Roy,Male,24,Operations,Supervisor,Graduate,1,41919,Lucknow,2022-10-12,No,3,Yes
1423,Kiran Sharma,Male,40,IT,Analyst,B.Com,17,105839,Kolkata,2020-06-01,Yes,5,No
1424,Anjali Sharma,Male,30,HR,HR Executive,M.Com,8,55984,Bengaluru,2018-01-16,No,3,No
1425,Mohit Singh,Female,32,Operations,Supervisor,M.Com,11,64812,Chennai,2017-08-04,No,3,No
1426,Amit Verma,Male,24,Marketing,SEO Specialist,B.Tech,2,51258,Ahmedabad,2021-04-15,No,5,No
1427,Mohit Patel,Male,25,Finance,Accountant,B.Tech,5,68181,Jaipur,2018-05-23,No,3,No
1428,Kiran Yadav,Male,41,HR,HR Executive,M.Com,17,81195,Pune,2016-07-16,Yes,2,Yes
1429,Priya Kumar,Male,30,Marketing,Marketing Executive,MBA,4,58118,Bengaluru,2021-01-29,No,5,No
1430,Rahul Gupta,Male,38,Operations,Operations Executive,Graduate,16,84046,Lucknow,2015-10-05,Yes,2,No
1431,Amit Joshi,Male,37,Finance,Financial Analyst,B.Com,13,89758,Chennai,2016-06-22,Yes,3,No
1432,Mohit Joshi,Male,36,Marketing,SEO Specialist,B.Tech,7,64304,Mumbai,2020-05-06,No,2,No
1433,Nisha Patel,Male,42,Finance,Financial Analyst,MBA,15,89753,Pune,2023-07-29,Yes,2,Yes
1434,Nisha Verma,Female,24,IT,Analyst,M.Com,2,72197,Delhi,2018-08-23,No,5,No
1435,Mohit Singh,Male,37,Marketing,SEO Specialist,M.Com,12,79457,Delhi,2021-01-05,No,5,No
1436,Rohan Roy,Male,44,IT,Analyst,B.Tech,16,106481,Bengaluru,2015-07-21,No,1,No
1437,Anjali Roy,Male,31,Finance,Accountant,B.Com,5,67323,Noida,2022-09-27,No,5,No
1438,Pooja Verma,Female,46,IT,Analyst,Graduate,18,107216,Bengaluru,2017-01-02,No,4,No
1439,Mohit Yadav,Male,42,Sales,Sales Executive,M.Com,20,92024,Kolkata,2019-01-26,Yes,1,Yes
1440,Rahul Kumar,Male,23,Finance,Accountant,Graduate,1,57991,Jaipur,2024-09-03,No,5,No
1441,Pooja Patel,Male,36,Sales,Sales Executive,M.Com,9,67231,Ahmedabad,2017-04-10,Yes,2,Yes
1442,Vikas Roy,Female,37,Finance,Accountant,B.Com,17,102461,Chennai,2020-05-02,No,4,No
1443,Rahul Kumar,Male,35,HR,HR Executive,B.Tech,7,57056,Delhi,2017-04-30,No,5,No
1444,Neha Yadav,Male,31,IT,Developer,MBA,1,71971,Bengaluru,2015-12-26,No,5,No
1445,Sonia Patel,Male,48,Marketing,SEO Specialist,B.Tech,19,99710,Jaipur,2015-05-27,Yes,2,No
1446,Sneha Mehta,Female,41,HR,Recruiter,B.Com,13,68563,Pune,2024-08-21,Yes,3,No
1447,Kiran Joshi,Female,35,Operations,Supervisor,M.Com,6,52953,Chennai,2015-12-26,No,1,No
1448,Mohit Roy,Female,36,Sales,Sales Manager,MBA,8,69423,Chennai,2021-04-23,Yes,5,No
1449,Sonia Joshi,Male,32,IT,Analyst,M.Com,9,82525,Delhi,2016-04-28,No,1,Yes
1450,Rohan Mehta,Female,39,Sales,Sales Manager,Graduate,11,70978,Noida,2015-10-05,Yes,1,No
1451,Sneha Gupta,Male,35,Operations,Supervisor,M.Com,10,68488,Delhi,2016-12-20,Yes,5,No
1452,Anjali Yadav,Female,31,Operations,Operations Executive,B.Com,4,49545,Bengaluru,2021-01-08,No,4,No
1453,Neha Kumar,Female,38,Marketing,SEO Specialist,Graduate,10,76779,Lucknow,2023-12-19,No,1,Yes
1454,Kiran Gupta,Female,48,Finance,Accountant,B.Tech,20,102719,Jaipur,2016-04-23,Yes,5,No
1455,Rahul Singh,Female,38,HR,Recruiter,Graduate,15,78588,Pune,2020-11-20,Yes,4,No
1456,Kiran Mehta,Female,42,HR,Recruiter,B.Tech,14,70408,Mumbai,2018-10-25,Yes,4,No
1457,Amit Patel,Male,46,HR,HR Executive,B.Com,16,77174,Noida,2020-11-09,No,2,No
1458,Arjun Verma,Female,34,Sales,Sales Manager,MBA,14,76689,Pune,2015-04-03,No,5,No
1459,Neha Sharma,Female,36,Sales,Sales Executive,MBA,8,65228,Kolkata,2016-10-07,Yes,4,No
1460,Rohan Joshi,Male,42,Sales,Sales Manager,B.Com,17,86940,Ahmedabad,2016-12-02,No,2,No
1461,Vikas Yadav,Male,24,HR,HR Executive,B.Com,4,52712,Chennai,2015-08-09,No,1,Yes
1462,Nisha Roy,Male,43,Operations,Operations Executive,Graduate,14,77826,Ahmedabad,2023-07-04,Yes,3,No
1463,Nisha Gupta,Female,38,HR,Recruiter,MBA,14,77625,Lucknow,2024-08-28,Yes,4,No
1464,Rohan Gupta,Male,41,Sales,Sales Executive,B.Com,14,75495,Noida,2020-03-04,Yes,1,Yes
1465,Priya Joshi,Female,28,Finance,Accountant,B.Com,3,66611,Mumbai,2019-06-30,No,1,No
1466,Mohit Verma,Female,33,Finance,Accountant,Graduate,12,85582,Chennai,2019-11-19,No,2,No
1467,Rahul Patel,Female,32,Finance,Financial Analyst,Graduate,3,67266,Chennai,2016-02-04,No,4,No
1468,Nisha Joshi,Male,45,HR,HR Executive,MBA,19,87864,Mumbai,2017-06-10,Yes,4,No
1469,Rohan Joshi,Female,41,Finance,Financial Analyst,M.Com,17,98889,Lucknow,2022-08-23,Yes,5,No
1470,Nisha Mehta,Female,38,HR,HR Executive,Graduate,18,88362,Kolkata,2015-09-13,No,4,No
1471,Arjun Gupta,Female,27,Sales,Sales Manager,M.Com,3,48010,Jaipur,2021-08-14,No,2,Yes
1472,Deepak Yadav,Female,40,Finance,Accountant,B.Tech,17,95341,Mumbai,2024-06-16,No,4,No
1473,Neha Kumar,Male,21,IT,QA Engineer,M.Com,0,60257,Ahmedabad,2019-11-24,No,2,No
1474,Sneha Verma,Female,45,Operations,Operations Executive,M.Com,19,87445,Chennai,2020-01-18,No,4,No
1475,Amit Sharma,Female,45,HR,Recruiter,B.Tech,18,83878,Noida,2021-06-18,No,5,No
1476,Anjali Mehta,Female,36,Marketing,Marketing Executive,B.Com,15,82827,Chennai,2023-09-26,No,5,No
1477,Mohit Sharma,Female,34,HR,Recruiter,M.Com,7,53779,Kolkata,2015-08-05,Yes,5,No
1478,Amit Joshi,Male,43,Finance,Financial Analyst,B.Com,18,101897,Bengaluru,2018-03-30,No,3,No
1479,Rohan Roy,Male,47,HR,HR Executive,MBA,20,94472,Kolkata,2023-04-09,Yes,2,No
1480,Pooja Kumar,Male,32,HR,HR Executive,M.Com,8,57171,Lucknow,2015-02-28,No,5,No
1481,Pooja Kumar,Male,31,IT,Analyst,M.Com,8,87944,Jaipur,2015-12-12,Yes,2,No
1482,Amit Kumar,Male,44,IT,Analyst,M.Com,14,97740,Ahmedabad,2017-12-18,Yes,2,No
1483,Mohit Yadav,Male,43,Sales,Sales Executive,B.Tech,15,81328,Ahmedabad,2017-12-11,Yes,4,No
1484,Sneha Patel,Female,38,Finance,Financial Analyst,Graduate,10,75672,Bengaluru,2019-11-04,No,1,No
1485,Sneha Mehta,Male,44,Operations,Operations Executive,Graduate,18,89554,Noida,2018-10-14,Yes,2,No
1486,Amit Sharma,Male,34,HR,HR Executive,Graduate,13,76105,Chennai,2017-10-28,No,1,No
1487,Nisha Singh,Male,35,Operations,Operations Executive,B.Tech,6,53995,Bengaluru,2019-03-20,No,1,Yes
1488,Rohan Kumar,Female,32,Finance,Accountant,B.Tech,2,62429,Delhi,2022-10-06,No,3,No
1489,Anjali Verma,Male,37,Finance,Financial Analyst,MBA,12,80984,Ahmedabad,2019-12-10,Yes,3,No
